Search_method Problem Max_evals Run Score
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 2 9667
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 3 10282
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 4 8799
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 5 -4446
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 6 9766
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 7 10000
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 8 8536
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 9 9184
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 10 9549
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 11 10754
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 12 9588
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 13 10175
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 14 9263
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 15 10043
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 16 9416
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 17 9210
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 18 8490
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 19 9467
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 20 10208
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 21 -5363
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 22 9828
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 23 -4385
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 24 9900
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 25 9275
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 26 -6963
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 27 8363
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 28 -5640
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 29 11137
