Search_method Problem Max_evals Run Score
random_restart_hill_climber_penalized_score knapPI_13_20_1000_4 1000 16 907
random_restart_hill_climber_penalized_score knapPI_13_20_1000_4 1000 17 907
random_restart_hill_climber_penalized_score knapPI_13_20_1000_4 1000 18 907
random_restart_hill_climber_penalized_score knapPI_13_20_1000_4 1000 19 889
random_restart_hill_climber_penalized_score knapPI_13_20_1000_4 1000 20 907
random_restart_hill_climber_penalized_score knapPI_13_20_1000_4 1000 21 890
random_restart_hill_climber_penalized_score knapPI_13_20_1000_4 1000 22 907
random_restart_hill_climber_penalized_score knapPI_13_20_1000_4 1000 23 890
random_restart_hill_climber_penalized_score knapPI_13_20_1000_4 1000 24 907
random_restart_hill_climber_penalized_score knapPI_13_20_1000_4 1000 25 907
random_restart_hill_climber_penalized_score knapPI_13_20_1000_4 1000 26 889
random_restart_hill_climber_penalized_score knapPI_13_20_1000_4 1000 27 907
random_restart_hill_climber_penalized_score knapPI_13_20_1000_4 1000 28 907
random_restart_hill_climber_penalized_score knapPI_13_20_1000_4 1000 29 907
random_restart_hill_climber_penalized_score knapPI_13_20_1000_4 1000 30 889
random_restart_hill_climber_penalized_score knapPI_13_20_1000_4 1000 31 907
random_restart_hill_climber_penalized_score knapPI_13_20_1000_4 1000 32 890
random_restart_hill_climber_penalized_score knapPI_13_20_1000_4 1000 33 889
random_restart_hill_climber_penalized_score knapPI_13_20_1000_4 1000 34 907
random_restart_hill_climber_penalized_score knapPI_13_20_1000_4 1000 35 907
random_restart_hill_climber_penalized_score knapPI_13_20_1000_4 1000 36 907
random_restart_hill_climber_penalized_score knapPI_13_20_1000_4 1000 37 907
random_restart_hill_climber_penalized_score knapPI_13_20_1000_4 1000 38 907
random_restart_hill_climber_penalized_score knapPI_13_20_1000_4 1000 39 907
random_restart_hill_climber_penalized_score knapPI_13_20_1000_4 1000 40 907
random_restart_hill_climber_penalized_score knapPI_13_20_1000_4 1000 41 907
random_restart_hill_climber_penalized_score knapPI_13_20_1000_4 1000 42 907
random_restart_hill_climber_penalized_score knapPI_13_20_1000_4 1000 43 907
random_restart_hill_climber_penalized_score knapPI_13_20_1000_4 1000 44 907
random_restart_hill_climber_penalized_score knapPI_13_20_1000_4 1000 45 889
random_restart_hill_climber_penalized_score knapPI_13_20_1000_4 1000 46 907
random_restart_hill_climber_penalized_score knapPI_13_20_1000_4 1000 47 907
random_restart_hill_climber_penalized_score knapPI_13_20_1000_4 1000 48 907
random_restart_hill_climber_penalized_score knapPI_13_20_1000_4 1000 49 907
random_restart_hill_climber_penalized_score knapPI_13_20_1000_4 1000 50 907
random_restart_hill_climber_penalized_score knapPI_13_20_1000_4 1000 51 907
random_restart_hill_climber_penalized_score knapPI_13_20_1000_4 1000 52 907
random_restart_hill_climber_penalized_score knapPI_13_20_1000_4 1000 53 890
random_restart_hill_climber_penalized_score knapPI_13_20_1000_4 1000 54 907
random_restart_hill_climber_penalized_score knapPI_13_20_1000_4 1000 55 907
random_restart_hill_climber_penalized_score knapPI_13_20_1000_4 1000 56 907
random_restart_hill_climber_penalized_score knapPI_13_20_1000_4 1000 57 889
random_restart_hill_climber_penalized_score knapPI_13_20_1000_4 1000 58 907
random_restart_hill_climber_penalized_score knapPI_13_20_1000_4 1000 59 890
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 0 2557
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 1 2586
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 2 2893
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 3 2893
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 4 2886
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 5 2893
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 6 2893
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 7 2886
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 8 2675
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 9 2593
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 10 2893
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 11 2893
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 12 2557
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 13 2593
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 14 2593
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 15 2893
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 16 2893
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 17 2893
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 18 2593
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 19 2593
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 20 2593
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 21 2671
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 22 2893
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 23 2651
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 24 2651
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 25 2886
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 26 2671
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 27 2893
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 28 2893
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 29 2651
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 30 2893
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 31 2886
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 32 2593
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 33 2675
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 34 2893
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 35 2651
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 36 2633
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 37 2557
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 38 2886
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 39 2893
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 40 2651
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 41 2893
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 42 2593
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 43 2682
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 44 2893
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 45 2864
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 46 2651
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 47 2664
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 48 2593
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 49 2586
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 50 2671
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 51 2864
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 52 2557
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 53 2682
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 54 2893
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 55 2671
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 56 2593
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 57 2893
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 58 2886
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 59 2886
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 0 -4779
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 1 4680
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 2 -5264
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 3 -6018
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 4 4860
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 5 -5054
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 6 4620
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 7 -5750
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 8 -5606
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 9 4560
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 10 -5337
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 11 -4915
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 12 4380
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 13 -4644
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 14 -5058
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 15 -5737
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 16 -6218
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 17 -6734
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 18 4740
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 19 4580
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 20 -4711
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 21 4740
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 22 -4851
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 23 4900
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 24 -4771
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 25 4420
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 26 4780
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 27 -5598
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 28 4900
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 29 4820
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 30 -6723
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 31 -5530
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 32 4880
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 33 -4912
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 34 -5338
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 35 -7281
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 36 -5682
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 37 4320
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 38 4700
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 39 -5605
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 40 -6859
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 41 4740
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 42 -4918
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 43 -5887
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 44 4780
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 45 4900
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 46 -5481
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 47 4540
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 48 4900
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 49 4500
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 50 -6368
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 51 -5536
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 52 4780
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 53 4620
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 54 -6093
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 55 4540
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 56 4580
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 57 -5670
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 58 -5960
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 59 -5882
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 0 -2931
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 1 3611
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 2 -4737
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 3 -3552
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 4 3637
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 5 -4812
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 6 3628
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 7 -3459
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 8 -3525
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 9 3637
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 10 -4728
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 11 3663
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 12 3663
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 13 -3336
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 14 3611
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 15 -2937
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 16 -2862
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 17 -3648
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 18 -2940
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 19 -2799
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 20 -2883
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 21 -3255
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 22 -3342
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 23 -3240
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 24 3602
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 25 3636
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 26 -3135
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 27 -3501
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 28 -3987
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 29 -2964
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 30 3594
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 31 -3918
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 32 -3897
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 33 -3285
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 34 -3150
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 35 -2904
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 36 -2982
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 37 3637
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 38 3611
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 39 -4146
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 40 3645
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 41 -2808
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 42 -3948
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 43 3611
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 44 -3303
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 45 -3396
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 46 -3396
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 47 -2871
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 48 -3765
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 49 -3150
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 50 -3447
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 51 3628
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 52 -3348
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 53 -3324
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 54 -3420
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 55 -4515
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 56 -3471
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 57 3637
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 58 3627
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 59 -3969
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 0 -5344
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 1 9322
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 2 9893
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 3 -6944
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 4 10854
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 5 10877
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 6 9525
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 7 9635
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 8 10341
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 9 9792
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 10 9535
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 11 -5147
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 12 9899
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 13 10702
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 14 -5313
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 15 10638
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 16 -7090
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 17 -4433
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 18 10097
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 19 10114
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 20 10327
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 21 9529
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 22 9440
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 23 9736
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 24 -5021
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 25 9357
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 26 10306
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 27 9199
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 28 10171
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 29 10760
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 30 9415
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 31 10466
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 32 10345
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 33 10240
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 34 11026
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 35 -5282
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 36 -5549
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 37 9018
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 38 11409
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 39 10143
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 40 9104
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 41 10034
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 42 9745
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 43 10855
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 44 9719
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 45 9719
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 46 10467
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 47 10394
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 48 9510
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 49 9883
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 50 -6174
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 51 -5209
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 52 -4616
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 53 8688
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 54 -5046
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 55 10804
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 56 -4731
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 57 10692
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 58 -4559
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 59 9706
