Search_method Problem Max_evals Run Score
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 24 2651
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 25 2593
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 26 2893
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 27 2886
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 28 2586
random_restart_hill_climber_penalized_score knapPI_16_20_1000_4 1000 29 2633
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 0 -6360
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 1 -5330
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 2 4780
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 3 4420
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 4 -4978
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 5 -6287
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 6 -4851
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 7 -5678
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 8 4740
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 9 -6242
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 10 -5066
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 11 -6650
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 12 -4710
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 13 4620
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 14 -5617
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 15 5020
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 16 4740
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 17 4380
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 18 -7127
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 19 4580
