Search_method Problem Max_evals Run Score
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 1 -7049
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 2 -4982
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 3 -5343
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 4 -4841
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 5 -6707
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 6 -4572
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 7 4700
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 8 -5266
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 9 -7000
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 10 -5546
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 11 4520
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 12 -5605
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 13 4420
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 14 4700
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 15 4540
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 16 4780
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 17 -4994
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 18 -5336
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 19 -4786
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 20 -4574
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 21 4500
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 22 4700
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 23 4540
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 24 -6442
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 25 -5336
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 26 -5809
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 27 -4570
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 28 4780
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 29 -6158
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 0 3628
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 1 -3570
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 2 -2916
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 3 -2889
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 4 -3753
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 5 -3744
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 6 -4476
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 7 3602
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 8 -3204
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 9 3620
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 10 -3207
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 11 -3165
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 12 3654
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 13 -3255
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 14 -2817
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 15 3628
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 16 -2871
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 17 -3132
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 18 -3378
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 19 -3738
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 20 3654
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 21 -2991
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 22 -2895
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 23 3603
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 24 -4194
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 25 -4104
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 26 -3402
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 27 -3195
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 28 -3666
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 29 -3531
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 0 10497
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 1 10350
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 2 -5986
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 3 -4474
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 4 10570
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 5 9943
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 6 -5235
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 7 10777
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 8 10526
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 9 -5307
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 10 9224
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 11 10361
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 12 9615
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 13 10317
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 14 9981
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 15 10343
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 16 8530
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 17 10773
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 18 9390
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 19 -5547
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 20 10687
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 21 10552
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 22 9874
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 23 9669
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 24 9940
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 25 9869
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 26 -5870
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 27 10357
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 28 -4689
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 29 10231
